综合,2016-02/19,重庆男孩被世界最难考大学录取,民生,2016-02/19,3月6日零时起可别走错了航站楼,民生,2016-02/19,雨水节气大风至乍暖还寒莫减衣,民生,2016-02/19,郑万高铁河南段站前工程开始招标,品鉴,2016-02/19,四台晚会闹元宵,□记者张丛博核心提示|春节过后迎上元，张灯结彩闹元宵。一大波春晚之后，仍有底气办元宵晚会的除了央视，还有湖南卫视、江苏卫视、北京卫视三家卫视，均以语言类节目为主，在“闹”字上做文章。今天，大河报记者为您奉上元宵晚会观看指南。央视元宵晚会有很多春晚面孔播出时间：央视一套、三套正月十五20：05今年的元宵晚会仍将汇集歌曲、舞蹈、相声、小品、杂技、魔术等多种艺术形式。央视春晚分会场的形式将继续保留到元宵晚会上，东南西北中一起“闹元宵”。据了解，17日晚，央视元宵晚会泉州分会场已在晋江五店市录制，内容主要是跟随主持人李佳明和赵琳硕的视角，介绍泉州元宵节赏灯、民俗表演的传统场景。西安分会场移步到大唐芙蓉园，主持人朱迅和徐杰将介绍西安的元宵节民俗。观众熟识的“春晚面孔”将继续带来全新节目，一些和春晚“擦肩而过”的节目“遗珠”经过修改和全新包装整合后，将登上元宵晚会。湖南卫视元宵喜乐会汇集南北笑星播出时间：正月十五19：30湖南卫视元宵喜乐会将继续“喜乐”的主基调，何炅将搭档维嘉、杜海涛、沈梦晨、李莎旻子一起主持。今年芒果台的主题是“南北乐咖闹元宵”，可见语言类节目所占权重。不仅有火遍多个卫视春晚的宋小宝，还有郭德纲爱徒岳云鹏及淡出荧屏已久的南派相声代表大兵，80后嘻哈包袱铺掌门人高晓攀，更有在百变大咖秀中游刃有余的贾玲。何炅与开心麻花当家花旦马丽的“超幸福鞋垫”系列小品拥趸众多，今年的新花样令人期待。大张伟将正式进军“广场舞界”，带来魔性十足的广场神曲。让人期待的是，网剧《太子妃升职记》的主演张天爱、盛一伦、郭俊辰、于朦胧、海铃、彭昱畅，也将穿越到现代“闹元宵”。根据芒果台的惯例，凭借《我是歌手》人气大涨的歌手徐佳莹、黄致列自然少不了。获称“韩国麦当娜”的4minute成员金泫雅也确定加盟。目前已公布的嘉宾名单中，还有张惠妹、林更新、允儿、TFBOYS、李易峰等。江苏卫视元宵晚会上演“包袱铺”情景剧播出时间：正月十五21：10江苏卫视元宵晚会主打温情年味，由江苏卫视春晚原班人马打造，但不同于以往单纯的晚会形式，而是借鉴影视作品中的艺术创作特点，设计了“荔枝元宵包袱铺”的情景剧模式。李湘、柳岩、彭宇、黄艺馨四人将联袂主持，李湘化身“贵气老板娘”，是“元宵包袱铺”的大当家；柳岩则成为“美女厨娘”。主持人既要熟记流程，更要上演说学逗唱跳一展才艺。柳岩饰演冯程程，与开心麻花的王宁、尹艺夫、王志君带来爆笑小品《新上海滩》。语言类节目里，曹云金、刘云天相声组合将演出新作《世界那么大》。费玉清不仅将再度演绎中国风经典《一剪梅》，还将化身“传统文化大使”讲述提灯笼、放鞭炮、猜灯谜等传统元宵趣味活动。另外，社交网站上人气爆表的好妹妹乐队将为观众献唱2015年TFboys的当红歌曲《宠爱》。北京卫视元宵晚会基本是相声专场播出时间：正月十五21:18北京卫视元宵晚会风格仍以“传统暖心”的情怀路线为主。据导演组介绍，元宵晚会中语言类节目将成为重头戏，并以原创为主，节目已反复打磨，准备好了笑料十足的段子和包袱。晚会汇聚了中国相声界诸多优秀青年演员，“冷面笑匠”方清平将带来单口相声《我的童年》；好搭档应宁、王玥波也有突破，和何云伟一起演出相声剧《金钱与孝子》；高晓攀和尤宪超哥俩则因一言不合“大打出手”，用小品《兄弟别闹》讲述梦想背后的坎坷。此外，首登央视春晚的相声新人李寅飞、李丁也将参演，带来《杂谈北京话》《闹心》两个相声段子。相声新秀回想、路遥的《魔法学校》，陕派相声新人吕纳超、张再驰的《别开生面》，跨国组合闫家宝、Tina的《爱谈不谈》，都打算让观众笑个不停。
综合,2016-02/19,在本国领土部署防卫设施完全合法,新华社北京2月18日电国务委员杨洁篪18日在北京会见来华访问的澳大利亚外长毕晓普，双方就发展中澳全面战略伙伴关系交换了意见。在谈到南海问题时，杨洁篪强调，南海诸岛自古以来就是中国领土，中国有权维护自身领土主权和海洋权益。中方在有关南海岛礁上进行的建设主要是出于民事目的，是为了更好地为国际社会提供公共服务产品。中方在本国领土上部署的有限防卫设施与军事化无关，是行使国际法赋予一个主权国家的自卫权，这是很自然的事，完全正当合法。杨洁篪指出，澳大利亚不是南海当事国，应该恪守在南海主权领土争议上不选边站队的承诺，不参与、不采取任何有损地区和平稳定和中澳关系的事。
彩票,2016-02/19,山东鲁能、广州恒大将出征亚冠,□记者张琛星核心提示|新春有礼，精彩继续。从国家体彩中心获悉，在北京时间2月20日至2月26日进行的比赛中，有10场入选竞彩足球单固赛程，包括最受关注的中超双雄也将亮相亚冠，山东鲁能客场挑战广岛三箭、广州恒大对阵浦项制铁。此外，西甲、意甲、德甲等精彩比赛，也值得关注。单固来袭，中超“双雄”将出战亚冠随着春节休市的结束，竞彩足球单固又迎来新的赛程，2月20日至26日，10场足球比赛入选单固赛程，既有西甲、意甲、德甲等联赛，也有亚冠、欧冠等赛事。20日，德甲：柏林赫塔VS沃尔夫斯堡等；21日，意甲：亚特兰大VS佛罗伦萨，德甲：沙尔克04VS斯图加特；24日，欧冠：阿森纳VS巴塞罗那等；26日，欧罗巴联赛：托特纳姆热刺VS佛罗伦萨。同时，在此次单固赛程中，备受关注的中超山东鲁能、广州恒大将出战亚冠小组赛。23日18时，山东鲁能客场挑战广岛三箭，在资格赛上山东鲁能连闯两关，击败澳超劲旅阿德莱德联令人刮目相看，其有能力与广岛三箭“掰手腕”；24日19时30分，广州恒大将在主场迎战韩国劲旅浦项制铁，广州恒大曾创下中超五连冠的成绩，而浦项制铁虽有亚冠夺冠经历，但近几个赛季一直被压制，时隔一年重回亚冠小组赛，已难复当年之勇。西甲迎来新一轮对决，欧冠将上演重头戏20日凌晨，西甲第25轮首场比赛将在莱万特与赫塔菲之间展开，两队此前都屡战屡败，目前莱万特本赛季仅得4场胜仗，球队发挥不容乐观。而对手赫塔菲近况同样不理想，上轮主场惜败，曾遭遇暗淡四连败，此次对阵莱万特，球队希望重获自信，而处于同样现状的莱万特，又何尝不是这样想的，因此西甲新一轮首场赛事仍有看点。23日凌晨，意甲第26轮末场比赛登场——那不勒斯对阵AC米兰，由于之前那不勒斯负于尤文图斯丢掉了榜首，此次面对强劲对手AC米兰不容有失。24日凌晨，欧冠1/8决赛首回合将上演一场重头戏，由阿森纳对阵巴塞罗那。两支球队的“恩怨”可谓是由来已久，在2006年欧冠决赛中，巴塞罗那以2比1逆转击败阿森纳；此后，在2009/2010、2010/2011赛季，阿森纳和巴塞罗那曾连续在欧冠淘汰赛中相遇，但最终的结果均以巴塞罗那晋级告终。此番再次相遇，是阿森纳打破“魔咒”，赢得新生，还是巴塞罗那继续取得胜利，续写神话，其比赛结果值得期待。
彩票,2016-02/19,坚持机选幸运儿收获双色球大奖,□记者张琛星机选购彩10年，终于把梦圆购买双色球10年，每期都机选10元，结果中了1注1000万元头奖。近日，在湖北福彩中心兑奖的彩民陶先生笑称，自己终于圆了大奖梦。1月21日双色球第2016009期开出3注头奖，单注奖金高达1000万元，陶先生凭借一张机选票中得1注。据了解，今年45岁的陶先生是位老彩民，平时喜欢买双色球彩票，不过他不爱研究号码，一般是机选，且每次机选5注，10年来已成习惯。1月20日下午，陶先生在回家途中路过一家福彩投注站，便机选了5注双色球。“销售员当时跟我说，他曾经帮别人机选中过二等奖，看这次能不能帮我中个一等奖。”陶先生回忆称，他当时就表示希望借对方吉言，中个大奖过年。没想到，10年购彩，果真圆了大奖梦。“十年里，每期都只买10元，这个大奖简直就是十全十美。”陶先生兴奋地说，他准备用奖金把老房子翻新，再拿出一部分钱给父母养老、孩子读书，同时继续买双色球彩票，助力福利事业。机选碰运气，意外收获二等奖2月14日晚，双色球2016016期开奖，山东彩民刘先生以一张10元机选单式票揽入1注二等奖，奖金26.8万元。随后，刘先生第一时间来到当地福彩中心领奖。据了解，刘先生虽购彩多年，但不是每期都买。“想起来了买几注碰碰运气，咱也不会选号，一般都是机选。”刘先生笑着说，平时都买双色球，但从来都没想过中大奖。“只是图个娱乐，买份希望。”回想中大奖那天的情景，刘先生还记忆犹新，当天他吃过晚饭，外出散步，顺道就进了彩票投注站。由于不爱选号，他只是看好了蓝号11，就让销售员随机选了5注蓝球是11的双色球号码，第二天一早，刘先生查看开奖号码，又惊又喜，自己居然中了二等奖。谈及对奖金的使用，刘先生表示，不打算告诉家人，但会把这笔钱补贴家用。“不希望自己平静的生活因为中奖而改变。”
综合,2016-02/19,安卡拉爆炸至少28人死亡,土耳其总理艾哈迈德·达武特奥卢18日说，制造土耳其首都安卡拉汽车爆炸事件的嫌疑人是一名叙利亚人，而库尔德工人党和叙利亚境内的库尔德武装对此负有责任，土耳其将对这些武装组织展开报复。土耳其为报复越境空袭并不点名指责美国安卡拉市中心红新月广场附近当地时间17日晚发生汽车炸弹爆炸事件，造成至少28人死亡、61人受伤。这起汽车爆炸发生在土耳其武装部队总参谋部总部旁边。达武特奥卢18日说，经过调查，当局已经确认爆炸案嫌疑人名为萨利赫·纳杰尔，叙利亚人，在叙利亚库尔德武装“人民保护部队”的协助下发动这次袭击。达武特奥卢说，土耳其将在边境地区采取包括自卫行动在内的一切措施，让发动袭击的幕后主使“付出代价”。他透露，安卡拉爆炸发生数小时后，土耳其空军越境对伊拉克北部的库尔德武装据点发动空袭，命中库尔德工人党60至70名武装人员。土耳其总统雷杰普·埃尔多安晚些时候说，土耳其内政部和情报部门掌握的信息显示，库尔德工人党和叙利亚库尔德武装是幕后元凶。眼下，当局已经逮捕14名与爆炸案有关的嫌疑人。达武特奥卢还抨击叙利亚政府，指认其暗中支持库尔德武装，对袭击负有责任。达武特奥卢甚至不点名地对在打击极端组织“伊斯兰国”方面依仗库尔德武装的美国表达不满。“那些直接或间接支持土耳其敌人的国家，将面临失去‘土耳其友邦’这一头衔的危险，”达武特奥卢说，“我们根本不可能原谅一个威胁我们首都的恐怖组织。”为炮击和出兵叙利亚找借口？针对土耳其方面指责，库尔德工人党与叙利亚库尔德武装均发表声明否认。叙利亚库尔德武装“人民保护部队”所属政党库尔德民主联盟党领导人萨利赫·穆斯利姆说，该组织否认与袭击存在任何联系，“从未听说过”袭击者的名字。穆斯利姆认为，土耳其方面正利用这次袭击为多日来对叙利亚北部的炮击行为开脱，为出兵叙利亚找借口。另据当地媒体援引库尔德工人党高级成员杰米尔·巴耶克的话报道，库尔德工人党对这次袭击的策划者身份并不知情。新华社
头版,2016-02/19,新闻推荐,对黑手不手软郑州两年公诉454人郑州市检察院公布2年来涉及生态环境的10起典型案例【A03版】昨天能查今日消防？消防记录“早产”·追踪报道能“火”不能火针对商场影院郑州消防专项治理【A04版】濮阳男子胡电杰4次被判死缓均发回重审看守所里过9年他获赔85万【A06版】说好的高龄津贴咋一年多也没领到？郑州有关部门回应何时能发放，还不能确定【A08版】
头版,2016-02/19,有无禁炮令空气大不同,【A05版】
综合,2016-02/19,苹果与法官“较劲”拒不帮助解除手机密码,新华社旧金山2月17日电美国苹果公司17日发表声明，对加利福尼亚州中部联邦执法区一名联邦法官所作裁决提出异议。这名法官16日裁决，苹果应帮助执法部门解除一部智能手机的开机密码。苹果首席执行官蒂姆·库克在声明中说，这是政府方面一个“没有先例的做法”，会威胁苹果手机用户的信息安全。这项裁决涉及去年12月2日加州南部圣贝纳迪诺恐怖袭击案。这起事件中，赛义德·法鲁克和妻子射杀14人，最终被警方击毙。法鲁克曾在圣贝纳迪诺县卫生部工作，所持手机由这家机构提供，苹果公司制造，设有开机密码。案发至今，美国联邦调查局人员没有打开这部手机，原因是担心如果10次输错开机密码，会触发一个安全防护程序，自动删除手机存储的所有数据。调查人员寻求苹果协助“解锁”，与操作系统和应用软件加密无关，只与开机相关。但是，库克说，调查人员和法官所寻求的“解锁”手段，也就是无需输入密码就能开机的软件，苹果方面“现在没有，同时认为构成太大风险，所以不会创制”。他的理由是，那相当于为手机设一道“后门”，或者相当于配置一把“万能钥匙”，可以解锁苹果所有的智能手机。库克辩解，且不说落入坏人之手，一旦有人获知存在这种软件，或者有人知道如何绕过开机密码，“任何人都可以破解密码”。当天，白宫新闻发布会上，总统发言人乔希·欧内斯特澄清，政府寻求苹果公司合作，是与特定手机有关联的个案，无意获得破解所有手机的手段。库克在声明中称，如果苹果提供破解开机密码的手段，会“弱化大家个人信息的安全，最终置大家的人身安全于危险境地”。当晚，一批总统参选人逐一接受记者提问，所作答复向电视观众实况转播，话题之一涉及苹果是否与政府合作。多数参选人对苹果表示理解，继而强调企业理应为执法机构反恐调查提供便利。
头版,2016-02/19,敬礼,【A07版】
绿城新闻,2016-02/19,春风吹不尽温暖请抱紧,本报讯这周趁着冷空气“不在服务区”，绿城小伙伴们这几天尽享老天爷派发的“礼包”——充沛的阳光、干净的空气、随处可见的蓝天白云。昨天郑州最高温度达到了16℃，这让很多人被初春的外表所欺骗。从今天开始，受一股较强冷空气影响，绿城将上演一场降温与大风的“混合双打”表演赛，风一来又要把温度吹回了个位数。前两天，这天气给人的感觉就好像春暖花开就在明天了，可是暖暖的好天气只持续了几天，初春的坏天气就来了，而且一待就是好几天。据郑州市气象台预计，郑州这周末气温直线下降，根据预报，未来两天绿城的最低温度又将重回冰点以下，周六最低温度达到零下3℃左右，最高温度也只有一位数，并伴有4到5级左右的西北风，周末预计还将迎来雨水。见习记者韩谨伊
绿城新闻,2016-02/19,免费流脑疫苗断货妈妈们着急了,C06版
市情,2016-02/19,与南边相比，北边土地更金贵,□记者王磊本报讯郑州春节后首次拍地，出现“北贵南贱”现象。昨天，记者从郑州市国土资源局获悉，郑州昨天北边拍出４块地，南边拍出４块地。郑州北边的地中，最贵的一块838.71万元/亩，虽然不及东区地王身价一半，但是远超南边地价。南边最贵一块仅为551.33万元/亩。南最贵不过551.33万元/亩“郑政出[2016]5号地”是昨天郑州南边最贵一块地，位于紫辰路东北、刘庄南街南，折合9.80亩，被开发商以起始价摘得，按最大容积率计算，折合楼面价1654.48元/平米，单价551.33万元/亩。昨天，郑州南边另外3块地被拍。记者从郑州市国土局获悉，这三宗地“相依”冯庄东路，处于寒山东路、碧云路、在建的地铁2号线的围合区域，交通方便。另外，地块紧邻黄河科技学院，周边分布有碧云路小学、南十里铺小学等，成熟小区有正商花都港湾、橄榄城、佛岗新区等，但暂无在售楼盘。即便如此，这三块地仍然拍不出好价钱。记者从郑州市国土资源局获悉，这三块地全部以起始价成交，最贵不过551.25万元/亩。·郑政出[2016]7号地该地块位于冯庄东路西、郑航北路北，折合27.05亩，为其他普通商品住房用地，被开发商以起始价摘得，按最大容积率计算，折合楼面价2019.89元/平米，单价471.39万元/亩。·郑政出[2016]8号地该地块位于长江路南、冯庄东路东，折合38.40亩，为其他普通商品住房用地，被开发商以起始价摘得，按最大容积率计算，折合楼面价1797.38元/平米，单价551.25万元/亩。·郑政出[2016]9号地该地块位于南站路南、冯庄东路东，折合68.17亩，为其他普通商品住房用地，被开发商以起始价摘得，按最大容积率计算，折合楼面价1870.40元/平米，单价498.80万元/亩。北最贵一块838.71万元/亩来自郑州市国土局的信息显示，北边最贵的一块地当数“郑政出[2016]3号地”，位于双铺路北、信息学院路西，折合19.4亩，该地块被开发商以起始价摘得，按最大容积率计算，折合楼面价2246.59元/平米，单价838.71万元/亩。另外两块地也身价不低：·郑政出[2016]1号地位于孟农街南、铁东路东，折合29.08亩，被开发商以起始价摘得，按最大容积率计算，折合楼面价1885.86元/平米，单价829.85万元/亩。·郑政出[2016]6号地位于孟砦北路南、铁西路西，折合47.29亩，被开发商以起始价摘得，按最大容积率计算，折合楼面价2132.89元/平米，单价767.90万元/亩。【分析】郑州往东往北发展已成大势所趋为啥郑州土地“北贵南贱”？河南省商业与经济学会常务副会长兼秘书长宋向清说，地价是一个城市发展方向的“风向标”。郑州目前频出地王的有两个区域，一个是东区，另一个就是北区了。他分析，从房价上看，北区是郑州仅次于东区的一个区域。因为北区环境适宜，居住环境舒适，且与东区相邻，基础设施、教育资源等方面优势得天独厚。
市情,2016-02/19,4月份,新版应急预警方案将出台,□记者刘瑞朝本报讯近日，京津冀地区已开始试行新的应急标准，郑州市环保局相关人士透露，今年4月份以后，郑州将制订并实行新的应急预警方案。今年2月初，为进一步强化重污染天气应对，环境保护部会同中国气象局联合发函，要求从2月初到3月31日，京津冀地级及以上城市试行统一重污染天气预警分级标准，其中北京、天津、唐山、保定、廊坊、沧州率先实施。昨日，郑州市环保局应急中心相关人士告诉记者，从今年1月份开始，郑州市一直实施的是省里面的应急预案，即分颜色应急响应的方案。目前，郑州实行4个等级的设定，均比京津冀地级及以上城市试行的重污染天气预警分级标准要求宽松。比如蓝色预警等级，郑州市是当预测未来将出现持续3天以内重度污染，AQI日均值大于200的天气时启动，而京津冀地区试行的蓝色预警等级，则要求日均值（24小时均值）＞200且未达到高级别预警条件时就要启动。今年4月份以后，郑州市将参照京津冀地级及以上城市的统一重污染天气预警分级标准，结合郑州本地的实际，来修订现行的重污染天气预警方案。京津冀地区现执行的应急预警根据统一预警分级标准，预测空气质量指数（AQI）日均值（24小时均值，下同）＞200且未达到高级别预警条件时，启动蓝色预警；预测AQI日均值＞200将持续2天及以上且未达到高级别预警条件时，启动黄色预警；预测AQI日均值＞200将持续3天，且出现AQI日均值>300的情况时，启动橙色预警；预测AQI日均值＞200将持续4天及以上，且AQI日均值>300将持续2天及以上时，或预测AQI日均值达到500并将持续1天及以上时，启动红色预警。
绿城新闻,2016-02/19,村民菜地怎么“长”起一座粉煤灰山,C04版
绿城新闻,2016-02/19,出门看天,今日：多云转晴天，西北风2到3级逐渐加大到4到5级，3℃～13℃明日：晴天间多云，西北风3到4级，-3℃～8℃后日：多云转阴天，有小雨，0℃～9℃
市情,2016-02/19,市环保局“晒”空气质量成绩单了！,风尚珠宝,2016-02/19,大河风尚“3·15”医疗美容投诉热线今日开通,□记者杨柳漪闫碧洁随着“3·15”国际消费者权益日的到来，《大河风尚》医疗美容类投诉热线也于今日开通。据全国多地“12315”消费者热线最新公布的统计数据来看，美容美发是服务类别中投诉最多的行业，并且呈现出金额大、人数多、调解难等特点。随着近年来整形美容之风越吹越烈，大批无资质的医疗机构潮水般涌入这个市场，导致如今的医美市场乱象丛生，一方面整形医院、美容院逐渐成为“高消费”的代名词；另一方面，一些没有资质的医疗机构、生活美容院打着“微整形注射”“名医VIP整形”的幌子，非法从事肉毒素、玻尿酸、隆鼻材料的注射和销售。由于这些不法商贩展示的整形对比照片反差巨大，使得求美者无限追捧与向往，但当消费者花费巨资却发现自己上当受骗时，往往投诉无门。今日，《大河风尚》开通医疗美容类投诉热线，如果您有整形失败或是在无证机构做整形导致毁容的经历，请告诉我们，我们将和郑州市卫计委和卫生监督局一起来维护您的权益！投诉热线：13903819817、18625537200
风尚珠宝,2016-02/19,珠宝新品“猴赛雷”,□记者闫碧洁一元复始，万象更新，温婉贤淑的肖羊之年过去，我们迎来了活跃好动、机智聪敏的猴年。为了预祝未来一年事事顺意，各品牌相继推出了生肖系列的珠宝配饰，奢侈品品牌如路易威登、迪奥也以“猴年”为主题，推出中国新年特别款。可是，外国设计师的作品实在无法诠释出中国年的韵味，有些设计让人不禁感叹——“你确定这是只猴儿？”毕竟，生肖年是咱中国人的传统，美猴王的美只有咱们自己懂，那些中国的能工巧匠设计出的猴年珠宝新品才是真正的“猴（好）赛（犀）雷（利）”！金美福萌猴献瑞为爱加冕在新年伊始的吉庆时刻，金美福珠宝特别呈现了充满童心意趣的新春系列，以灵动俏皮的萌趣小猴为主要设计元素，点亮盎然生机，谨献新年新气象的美好祝愿。此款小金猴栩栩如生，线条柔美流畅，设计感十足，由磨砂质感的3D硬金打造，工艺精湛。细节处更是精雕细琢，连小猴的表情也刻画得活灵活现，你有没有被小猴甜甜的微笑打动？象征福禄头戴王冠的小萌猴，在猴年里，为爱加冕，猴（好）运连连！周生生大眼萌猴俏皮耍宝为了更好地诠释猴子灵活多变的神态，周生生运用不同工艺、从各种角度汲取灵感将猴子耍宝爱玩的神韵展现得淋漓尽致，让各式猴子金饰化作活力使者，为新年注入满满能量。“大眼猴”系列中，憨态可掬的猴子与元宝、祥云等元素相融合，寓意招财进宝、平步青云。除此之外，周生生的其它系列更加入凤凰、如意的造型元素，在传达新年之喜的同时，以高贵柔美的线条展现出女性的优雅魅力。英皇珠宝十二生肖有猫为伴英皇珠宝除了以圆润可爱的十二生肖系列催旺运势，更别出心裁，加入深得群众喜爱，却相传因贪睡而错失上肖机会的俏灵猫儿，化身成招财喵喵的可爱姿态，为佩戴者招财进宝，同时与十二生肖共庆团圆。设计师把小猴设计成可爱洋溢的圆滚滚形状，寓意新的一年财源滚滚。猴年出生的人犯本命年太岁，凡事容易出现一波三折，情绪波动较大，宜佩戴鼠及龙形金饰以稳定情绪，平稳运势。属猴的人不妨以本命相合之生肖款式，搭配招财喵喵作为吉祥组合，为猴年催旺，同时增加一份闪亮的动人色彩。六福珠宝金猴献宝大圣归来如果觉得把小猴子戴上身有些过于可爱，不妨考虑在家里或办公室摆放一款金猴摆件。六福珠宝呈献的“金猴献宝”系列有多款形态各异的Q版金猴及英姿飒爽的齐天大圣摆件。每款金猴由纯金铸造，造型栩栩如生、神态惟妙惟肖。金猴坐镇，有加官封“侯”，前程似锦的美好寓意，具有极高的欣赏和收藏价值，且恒久保值。
市场,2016-02/19,中国银行成为首批合作银行,□记者徐曼丽近日记者从中国银行河南省分行获悉，ApplePay服务已确认登陆中国市场，作为首批合作银行，该行自2月18日起全面支持ApplePay服务。带有银联标识的中行借记卡或信用卡持卡人将所持卡片添加到iPhone、AppleWatch或iPad设备上，即可轻松在线下商户及线上App实现便捷安全支付。据中国银行河南省分行相关业务人员介绍，作为国内最早发行信用卡的银行，该行一直以来不断致力于创新和改善客户体验，此次中银长城e闪付旗下再添新产品，支持ApplePay服务，将为客户提供更快捷、更安全的移动支付体验。ApplePay通过应用业界领先的Token（支付标记）、TouchID（指纹验证）及安全芯片技术，保障用户支付安全。在实体商户内，认准银联云闪付标识，可在超市、餐厅、咖啡厅等众多消费场所方便支付。中国银行还将陆续推出ApplePay消费送积分、消费满额返现、消费立减等活动，进一步提升客户体验。
大河风尚,2016-02/19,河南珠宝“口碑榜”正式启动,市场,2016-02/19,为孩子量身打造财商计划,□记者徐曼丽通讯员全权核心提示|近年来，有越来越多的父母意识到应该培养孩子的财商，然而许多父母却不知如何开启财商教育才真正有效。近期，交通银行为高端客户所推出的《小小金融家》财商课，可谓为众多家长打开了这扇门，给孩子量身打造财商的培养计划。而这次《小小金融家》财商课堂是由交通银行携手著名心理学家、情商教育专家张怡筠博士共同打造的培养儿童财商与情商能力的精品课程。交行《小小金融家》，帮孩子打造财富梦本期《小小金融家》的财商课堂，特别请张博士及团队，首次推出了“情商+财商”的创新课程设计，提升孩子的十个情商力，以助力十个重要财商力的培养。《小小金融家》系列课程通过生动活泼的动画视频，丰富有趣的互动游戏，提升孩子对财富的理解和认知，培养孩子内在的情商能力，让孩子在轻松好玩的课程中学习财富管理内涵，掌握人生管理的真谛。让孩子通过《小小金融家》系列活动的学习和体验，成长为真正的金融家。而张博士从事情商教育及研究将近二十年，常听到父母说起的困扰，既包括了孩子情绪管理不佳、亲子关系紧张，也包括了对孩子消费行为的不满。例如父母抱怨:孩子只要求爸妈买买买，而毫不知感恩；或孩子打游戏及花钱失控；或成年孩子成了月光族、卡债奴，甚至染上赌瘾自毁前程。其实，这些行为，都代表孩子的财商出了状况。而财商，其实应该从小教起。张博士特别指出：孩子财商的培养，必须结合情商能力的提升，才能更好地完成。这是因为，孩子需要先有内在心理能力，才能够去达成外在行为目标。例如制定了储蓄计划，要能精准做到，孩子必须先有良好自制力，遇到诱惑不乱花钱，到了时间也固定存钱，才能够一步一步地达成自己的储蓄目标。如果内心缺乏自制力，就会出现“知道，却做不到”的情况。所以，好的财商课，应该从“心”开始。据悉，《小小金融家》项目是交通银行围绕“以客户为中心”的经营理念，针对6-12岁孩子量身设计的财商培养计划。交通银行致力于打造财富管理特色银行，不仅帮助您和您的家庭实现财富的保值增值，也为您及家庭提供更有价值的增值服务，聚集更多的人生财富。情商+财商，孩子才会更“完美”此外，很多父母常困扰于孩子不自信，遇到困难易沮丧；孩子脾气坏，比较爱冲动；自制力差，没耐心……其实这些问题，都是孩子情商能力不足的表现，父母没有重视培养孩子的情商能力！父母要关注的不仅仅是孩子的身体健康，还有孩子的情绪健康！心理学家在跟踪调研后发现，凡是在青少年时期受过情商培养的孩子，其在学习表现、人际关系及未来的工作成就和婚姻表现方面，都要优于从未受过专门培养的孩子。另有一项针对美国前500强大企业员工所做的调查发现，不论产业类别为何，一个人的IQ与EQ对他在工作上成功的贡献比例为IQ：EQ=1:2，也就是说，对于工作成就而言，EQ的影响是IQ的两倍。而且职位越高，EQ对工作表现的影响就越大。对于行销、客服等工作类别，EQ的影响就更为明显。到底是什么原因让有些孩子的学习成绩那么好呢？张博士指出：成绩=IQ(学习力)+EQ(情商力)心理学者JamesParker针对667名初高中学生做专业情商测试EQ-i,研究情商与学习成绩的关系。结果发现：情商能力与学习成绩呈正相关!所以说，情商对人一生的成功与幸福，都将起到关键作用！同时，它也是可以学习的一种能力！而15岁之前正是情商发展的定型期，亦成为孩子接受情商培养及教育的最佳时期。财商和情商，都影响孩子的一生!不少孩子通过交行《小小金融家》系列活动的学习和体验，不断提升情商力，成为财商达人，以后在成长的路上会更加“完美”。
市场,2016-02/19,“透明3·15”大河报金融消费维权平台成立,□策划大河理财编辑部执行记者席韶阳存款变保险、办房贷遭遇捆绑信用卡、买新车遭遇车险捆绑销售、车险投保容易理赔难……又是一年“3·15”，过去一年的金融消费中，您有哪些不痛快的地方，快快开启吐槽模式吧！在“3·15”消费者权益保护日即将到来之际，大河报“透明3·15”活动继续为您服务，我们将推出金融消费维权平台，开通金融维权热线，面向广大读者朋友征集您对河南金融行业的各类投诉、举报、建议、困惑，大河报将发挥媒体的监督作用，以客观、公正、中立的立场，在金融机构和客户之间建立起沟通的桥梁，消除误解、沟通问题、调解矛盾，维护金融消费者的权益，督促银行业、保险业开展行业自律，为公众提供更好的服务，为行业营造健康的发展环境。如果您在金融消费过程中遇到银行、保险、信托和基金等金融机构或第三方理财公司违规操作误导等问题，可及时与我们联络，大河报将通过调查报道、协调解决或反映到监管部门等方式，维护你的金融消费权益。投诉渠道：1.拨打投诉热线：0371-96211、65795631、657959832.发送电子邮件：dahelic-ai@sina.com3.扫描右方二维码，关注大河理财官方微信“大河金”留言
